Author_id,Isbn
5018,0879100362
5019,0312252927
5019,0312266510
5020,0151005346
1047,0151005346
1266,0156006391
5021,0156006391
469,067977744X
3531,0156005204
3532,0156005204
3531,0156006243
3532,0156006243
3531,0156010593
5022,0156010593
462,0375701907
3531,0156004011
3532,0156004011
1266,0679777547
5021,0679777547
351,034543479X
1784,0345396456
428,1853262714
3281,1853262714
5023,1853262714
5024,1853262714
5025,0888012055
5025,0773759697
5026,1895837618
783,0375705198
5027,1550548166
5028,0385720327
5029,0385720327
5030,0747545634
5031,0374521956
5032,0889951926
368,0449910830
5033,0771079567
5034,0571212212
5035,0671439162
5036,0345419073
5037,0590419447
5038,0425166090
5039,0440227011
5040,067188784X
5041,0671041657
5042,0894808249
5043,0590475363
645,044021873X
5044,0449223345
5045,0764227890
5046,0060244151
5047,0060244151
5048,0684829223
5049,1573060313
5050,0881337269
5051,0881337269
3352,0671872648
5052,0375758585
5053,0061013579
5054,0061013579
5055,0061013579
3165,0449223833
5056,0394520939
5057,0394583256
1986,0316592382
5058,0439372941
751,0439372941
564,039913543X
152,0517092816
575,0679412956
26,0394423291
553,0688156142
61,0399137734
3694,0316955191
337,0515123498
2766,0439139600
1822,0439139600
738,0670894370
1185,0441007554
5059,1555910807
5060,0553271105
2852,0385495641
738,0670031208
5061,0670031208
581,0525246606
5062,1880238667
5063,1880238667
5064,0822315890
5065,0140100032
5066,0684870673
3397,093914994X
958,0552143774
5067,0886193540
5068,0142004278
5069,0451192036
5070,0451192036
5071,0451192036
5072,0310217598
5072,031021758X
5073,1568654782
918,0140434186
5074,0140434186
218,0141182458
5075,0595140459
5076,0913559482
1696,0517189186
4483,0374148570
150,9681336089
5077,0375700668
245,0743204239
862,0192833863
5078,0192833863
5079,067931041X
5080,0805041508
5081,0380977702
5082,096774590X
4923,0446531480
1145,3442353971
5083,3442353971
893,0451207645
5084,0316092738
5085,0316092738
5086,0743428188
2564,0590598856
5087,0061000078
1213,0671670689
248,0449000869
129,0446605581
2220,0441694543
5088,044640344X
5089,1572972181
3372,0345395069
5090,0425148343
5091,0515117552
5092,042514545X
5093,0553298836
5090,0425156729
5093,042516988X
5090,0380794772
1210,0671011375
5094,0515124796
3903,0515126489
462,0679753826
5095,0380974282
5096,0684196778
63,0399142851
63,0399146253
130,0316693294
5097,0892964111
1997,0671042742
5098,0385480385
940,0385488424
327,0553096834
3786,0425130746
2651,0553102133
1736,0345391330
51,0345334019
5099,055356966X
555,0553574663
4435,0451180054
1496,0812590554
5100,055357924X
5101,0061093920
5102,0671898779
1145,0812571991
1329,0451199650
5103,0451197429
1873,0553102346
564,0399146504
5104,0312143648
566,0553099590
645,038530000X
5105,3499233312
5106,0140620508
5107,0140620508
5108,1895565545
91,0416469604
5109,1841120685
5110,1841120685
5111,1841120685
5112,1841120685
4787,0044402449
5113,0749425628
5114,0749425628
5115,0273622218
5116,0751530328
58,0140431020
282,0140431020
5117,0749418222
5118,0241141095
1138,0450547434
5119,0340766638
413,0860680649
5120,0140040021
701,2253098183
5121,0312997159
2034,0786890061
415,0553279378
5122,0440209986
4465,0380788640
4465,0380788632
4465,0380717581
5123,0684826143
5124,1551666987
2043,0425176037
5125,0156013126
5126,0156013126
5127,0446610941
146,0425083837
2010,0425135721
5128,0515130540
2178,0515090654
566,0553292722
346,0380721643
346,0425183750
2959,0445408502
5129,0553270486
916,0380798573
465,0452282268
5130,0786867787
5131,0307001253
5132,0590484133
5133,0590484133
5134,067982412X
5135,067982412X
5136,0373227272
5137,0373872410
3352,0671550578
3352,0671550764
5138,0373226918
5139,0761118691
5140,0671680080
5141,0671680080
2538,0671680080
41,0345354621
177,0671442686
177,0671525808
1103,0671684027
5142,0671701304
5143,0380773066
266,0812516214
5144,0446602299
5145,0446602299
5146,0312954115
5147,0671742493
335,0451511328
398,0671441515
5148,0867211725
5149,0867211725
5150,0140111891
5151,0140111891
5152,0061054143
2973,0449220893
5153,0064420485
5154,0064420485
5155,0590939351
5156,078688214X
5157,078688214X
5158,078688214X
5159,0446391301
78,0743233026
5160,3442722403
5161,3442722403
5162,3442720117
5163,3442720117
503,0140621873
152,0060119071
5164,0875963234
3798,0875963234
4842,0875963234
5165,0449911462
2885,0931580587
5166,0312123337
5167,0965603695
3796,0068596022
5168,0068596022
5169,0066620732
5170,0066620732
5171,0525446052
5172,0525446052
5173,0440417449
5174,0440417449
5175,970651452X
5176,0613282728
5177,0802130119
5178,0802130119
645,0440224705
628,0312983867
1488,045120994X
1482,0345459202
2973,0312955731
1004,0553205803
342,0553541633
668,0684800713
723,1566840287
2106,0062500260
5179,0380793229
5180,0345304659
5181,0786888083
5180,0345344464
824,0374115540
5182,0374115540
2801,0671718436
668,0684163268
249,1400031346
5183,0754101495
634,0446524131
5184,0446524131
10,0446612626
5185,1565076613
5186,1565076613
5187,1565076613
5188,1565076613
136,0316781142
732,0609801279
5189,3257230915
5190,2035877393
5191,2290301531
2452,2070374874
5192,2070374874
1335,0060008024
5193,3442725577
5194,3442725577
3903,051511264X
5195,0425052028
5196,0425052028
177,0330491199
5197,0373709323
5198,0373710062
2750,0782141676
5199,0399526609
575,0345389417
146,0425147584
1880,0451177037
5200,0373710291
5201,0451406079
1495,0373471564
1825,0373710267
5202,037370870X
1819,0373709307
1825,0373708726
5203,0373710283
922,0373710054
1819,0373710356
5204,037371002X
5205,0373710259
5206,0373710275
3907,0373484380
5207,0373484380
5208,0373484380
5209,0795151314
5210,0940863332
5211,1565924975
143,0684853523
5212,0060193395
5213,0060193395
485,0446363669
5214,0373471645
1825,0373710208
5215,0373710186
3110,0373484518
5216,0373484518
5217,0373484518
5218,0373710216
1819,0373710070
434,0345339495
1213,0671525433
2309,0060675357
2500,0345302575
4723,0812571231
607,0812571231
5219,0345386868
5220,0151002444
5221,0151002444
5222,0312152000
3326,0452283442
599,0440918022
5223,1853260274
5224,081254949X
575,0345404319
1693,0671721887
1213,0671682830
188,0688086888
188,0312864663
5225,0312864663
3352,0812510488
5226,0345441494
5227,0609609017
2925,2253041939
5228,2020326450
5229,0671015583
5230,0140248943
5231,1894770099
5232,1894770099
5233,0571057063
2907,0670887315
909,0425098451
3633,0804105138
5234,0671664921
5235,0938665650
1164,0553572245
1385,0373834756
5236,0373834756
5237,0373834756
4191,0786885912
5238,0307101479
152,0061000299
916,0380731207
5239,1550130684
5240,0471142425
4306,0440413281
4761,0345432479
5088,0446609560
1729,0449912108
5241,0531150011
464,067940712X
5242,1896300421
224,188259312X
1225,0609810030
1491,0670894699
5243,0452283086
2985,0553573292
5244,0553573292
5245,0448168278
5246,0679810528
5247,0679810528
152,0061000035
1722,038081093X
200,2910188132
5248,0684867974
579,0060924349
5249,0373289170
747,0671627759
232,0440225116
747,0316171638
232,0440214009
5250,342312203X
351,3257211945
5251,3257211945
1004,3499156717
5252,3499156717
222,3442448387
2483,3257231008
2483,0330346261
5253,0671743481
3073,067187876X
274,0140320431
5008,0140320431
5254,0743471520
1179,044166251X
5255,0713724048
5256,0006727492
1752,0440999197
5257,0471062189
5258,0471062189
5259,0375758453
5260,0843950552
3652,0553560719
143,0451168615
5261,0028617363
5262,0028617363
1964,0886779146
5263,0886779146
2509,0886779146
1364,0385334206
1812,0671027492
1813,0671027492
952,1853260010
4757,0449220605
5264,0553379267
58,1853260002
1517,1853260614
1326,0553560735
1812,0671027506
1813,0671027506
1812,0671024345
1813,0671024345
5265,0345384229
5266,0345384229
4787,0345384229
581,0449006883
4703,0060952822
61,0553106651
5267,0671025538
94,0345413997
1303,1853260444
1303,1853260770
3854,0312863853
5268,0312863853
5269,0671026291
61,0425099334
5270,3442541425
2600,3442541425
150,067972205X
5271,067972205X
2006,0446912069
5272,0802112803
4181,0399135847
5273,0813517508
2147,067978148X
5274,0871135701
5275,1551667479
3218,0671027115
5276,0671785141
5277,006000777X
78,0671891650
5278,0671891650
219,0060391022
5279,1577330080
3915,0786711035
5280,0618263276
143,0684853507
5281,0385492235
2629,0761516735
5282,0060931353
5283,0345407083
5284,1570671222
5285,080213338X
5286,0722513585
5287,0385488947
5288,0446522422
5289,0446522384
5290,0345380673
5291,0446524182
554,0670865796
5292,0525241604
5293,0399146296
5294,031230238X
5295,0312859589
5296,0802139566
5297,0805042156
5298,155870275X
641,006019295X
424,0385484003
489,0060185716
5299,0517163128
5300,0671521004
5301,1401300065
489,0061031542
5302,0618197338
1986,0618197338
2179,0399237232
130,0316603570
741,0316603570
3424,0312318898
628,0312289723
5303,0671659154
1096,0553801945
5304,0811828301
947,0765347156
5305,0740713949
5306,0836269195
5307,0836269195
251,0060745908
1016,0425192725
1096,0553579525
486,0380792745
489,0688167829
947,0812517024
184,0399146652
5308,006056198X
976,0553573985
2368,0312065647
2228,0312065647
5309,0312065647
2540,0671578448
5310,0671042831
4492,0312199406
3387,0393046974
5311,0312968884
2390,0756401356
870,0671656155
5312,0968288308
764,0808514121
5313,0345450698
83,0375412530
5314,0969799152
5315,0969799152
5316,0969799152
5317,0969799152
5318,0696218364
1099,0787123730
1676,1565115430
5319,1565115430
5320,1565115430
5321,1565115430
1101,1574533525
5322,0140285679
5323,0824518977
3074,0553569031
153,1558008764
3216,0553472704
5324,0553472704
1393,1559273909
5325,1559273909
155,1402511787
5326,1402511787
5327,0671779664
5328,0671779664
224,0804114609
5329,0743249275
5330,0743249275
224,0345438825
207,0380868768
146,039915079X
5331,0670894508
5332,0312983743
554,069452526X
234,0385729340
3284,0517122707
4807,0679463135
5333,0375508716
5334,089281859X
2555,075284332X
5335,9724115380
5336,0451450523
5337,0752801716
560,0330331973
5338,0006510019
5338,058621089X
5339,0864423705
5340,4770016964
5341,4770016964
1530,0586045449
5342,0586200967
5343,0441132448
908,0553212427
908,0553212419
309,0553577778
5344,0671037307
5344,0671037293
5344,0671037285
628,031298328X
3392,031298328X
132,0451205626
2819,0380802937
2585,0446606456
238,0449223043
238,0553284118
2819,0380802929
375,0446364622
139,0140060898
1751,0671737791
1573,0684826127
579,0060920335
4686,0345423135
2401,1556613105
1489,0373483937
738,0142002585
5061,0142002585
5345,0425068145
5346,0891079149
5347,068482440X
3152,0373484488
1489,0373484488
5348,0373484488
5349,0764220314
5350,0684800993
572,0451082028
5351,0802726224
5352,0156002078
5353,0764223666
5354,156476706X
5355,0800757181
5073,1556618662
919,0891073906
5356,187895105X
370,0373218125
486,0380728133
5357,1586420429
221,0060932147
226,0375724389
541,0375422412
5073,0764223291
83,0449003981
496,037570924X
5358,0812930088
5359,0812930088
3448,0345435168
5360,0786886323
4092,0747541604
5361,0840775717
1864,0061009482
553,0380730847
4570,0373243820
5362,0373164394
5363,0345441265
304,1573227528
5364,038078954X
2819,0380819635
65,0440221595
5365,0316782475
1936,0525947299
5366,0140115773
5367,0060198184
5368,0878332928
3326,0525947736
368,0804119430
5369,0618118810
2992,0618118810
330,0449906515
1280,0671038443
5370,0786884649
5370,0786865539
1980,0553263811
1743,1857988884
5371,0747256675
3152,0380767643
958,0440222656
3963,0380569035
3152,0380767635
5372,0380711982
1944,0380711982
5373,0312904568
4116,0452282063
5374,0192833170
5375,0192833170
1270,0140189351
1231,0140189351
5376,0671622021
3081,0486289990
5377,0525468633
4511,0441000150
607,0671878662
825,0070064547
5378,0897331222
5379,1557736022
253,044022392X
4725,0446605913
378,0553254642
218,0553213806
5380,0553213806
502,0451410025
248,0804118558
5381,0380808641
5379,1557735417
5118,0385722109
5382,1931166196
5383,0947782753
575,0679433015
575,0394587863
5384,0517150646
2775,0440136482
2776,0440136482
5385,0440136482
5386,0867163968
5387,0867163968
5388,0867163968
5389,0883781042
5390,0913866156
5391,0094717907
5392,1887161120
5392,0385188579
5392,0451196805
5392,0385132786
5392,0671632949
5393,0767901576
5394,0316899984
5395,3423130180
5396,0671820478
5397,0843947888
413,0385471106
1676,014029628X
5398,3473581534
5399,3473581534
5400,3473581534
968,0590425919
5401,0394719557
5402,0441478123
5403,006019393X
1213,0743428668
162,1568650426
5404,1571742859
5405,3462030426
290,3596125723
895,006097141X
5406,0380974487
200,325706277X
201,325706277X
5407,0517703491
161,0739412930
5408,0739413279
110,0821749889
5409,0373970196
5410,0553563734
1195,0515129224
1195,0671676237
1118,0553801813
2005,0380016974
5411,0380809087
5412,0609805509
3989,0886778158
3989,0886778166
4446,0671025945
5413,0441009077
5414,0375509089
2165,0449005844
555,044922046X
2197,0671877836
2197,0671876813
1120,0441090435
1535,0425181685
1693,0743435583
1195,0515130923
5415,055357762X
2272,0380802325
5416,0425173356
555,0553572040
2197,0671721631
1535,0345435273
2005,0380814803
5417,0399149678
5418,0671035460
3110,0778320286
3455,0451212169
1751,0671871005
3110,0373218877
5419,0755308530
5420,0451188713
5421,0974087203
65,0316095133
5422,1573221597
5423,1573221597
263,0064472272
5424,0440224748
5425,3492229352
5426,0140446745
5427,0140446745
5428,0140446745
5429,0486285537
3598,0805210555
5430,0805210555
1729,0805210555
5431,0451628047
5432,0451628047
284,0689839618
5433,0689839618
1159,0670878073
5434,0440114330
2299,0061059323
5435,0061059323
5436,0764228943
5437,0764228943
5073,0764228072
533,0515128600
459,0553583980
370,0515121843
5438,0553560220
5439,3423130148
1178,0312872372
5440,0071364498
5441,0071364498
918,0486292568
5442,0312952716
5443,0446357928
5444,0375714529
335,0451527712
5445,0451527712
5446,1565049489
5447,0486270734
5448,1888054069
5449,087542001X
5450,0671474308
5451,0345432223
5452,0876544766
5453,019283097X
5454,019283097X
5455,0831705183
58,0451525892
282,0451525892
5456,0446391360
4703,0060965819
5457,0385044011
5458,0451520955
5459,0446373559
5460,0883657147
2709,0671039415
5461,0156612062
5462,0156612062
5463,0156612062
5464,0517692007
5465,0679603301
1202,0312130279
5466,0847813754
5467,0140441034
5468,0140441034
1594,0140443215
5468,0140443215
5469,0140443215
4345,0871567865
5470,0871567865
5471,0375501517
5472,0679410341
146,0399147837
5473,0399147837
189,0553354779
2178,051511331X
1016,0399147195
628,0312265840
62,0743206029
2245,038080025X
370,0515136263
5474,0425157784
5100,0553579312
346,0380725827
346,0380728265
62,0684835959
5475,0786884592
5476,0786884592
5477,0312958358
136,0316780375
128,0446611948
5478,067151699X
5479,0452280958
5480,078601525X
143,0452279607
143,0670272663
143,0670451932
1995,0849911788
560,0333568745
2652,067943612X
143,0743436210
5481,0061098280
5482,0061098280
1936,0440236738
5483,0449902803
5484,0399138250
2964,0804105820
1872,0671864416
5485,0671864416
5486,0671864416
5487,0553370715
5488,0201101904
5489,0671536214
5490,0440224721
176,0446604844
132,0061044490
1880,0451204514
5490,0440220696
5491,0449230643
5492,0380564998
5493,0671570072
1044,0880382651
5494,0880382651
5495,0802730981
1195,1551665557
974,1551668610
553,0380817691
566,0553582526
1210,0684859734
2765,0345426037
2764,0671887971
5496,0345401964
1750,0312983387
5497,055337396X
5498,006104055X
116,0451173139
63,0671038567
1625,0451152190
181,0141000198
1393,067976268X
5499,0425188213
2571,0425192121
5500,0451184785
555,055309999X
57,0380804743
5501,0679734163
1868,006000469X
555,0553578316
57,0380770334
499,0743225325
5502,0446365386
5503,0804111634
5503,0804111626
5504,1930722109
885,055321330X
1086,055321330X
5505,006091341X
129,0446519804
129,0446527017
337,0399148450
2077,0451201515
2079,0451201515
992,0671727796
5506,0440194253
1324,0446523372
1325,0446523372
5507,0743456378
3252,0439043999
3253,0439043999
5508,0439043999
3252,0590481150
3253,0590481150
5509,0590481150
2595,0812504798
5510,0440009782
5511,1565540387
5512,0440229464
5513,0064440257
5514,0064440257
257,0061020702
5515,0425130223
143,0451161351
257,0061057649
61,0425100650
5516,0689845936
5517,0440202086
5518,0140060324
5519,0091841844
5520,190085032X
5521,190085032X
1353,0440509238
370,0373218036
2924,2070725804
5522,0349113858
2527,0671047329
5523,0451451155
5523,0061056219
5523,0451453328
5523,0451451384
5523,0451451562
5523,0451451805
5524,0399217797
5525,0785812245
5526,0785812245
5527,1558747575
5528,0395311292
5529,034542705X
5530,0312860374
2005,0380762595
2005,0380774933
3770,0440202507
1195,0515131741
1195,0515136182
1790,0515136948
2166,0451206428
2819,0380790890
1094,0743477081
917,0380752131
584,0345388593
3770,044020254X
2165,0515135453
1357,0380812037
1118,0553581872
5531,0380818647
3741,0553583395
1118,055358619X
533,0515125628
2743,0553565249
161,055357695X
1195,0671019619
1195,0446363731
1195,0671019651
1195,0671523074
1625,0553572326
434,0061059838
5532,0061059838
5533,0061059838
63,0425172546
5534,074347628X
1118,0553586181
747,0061094609
5535,0486273776
5536,0931432901
5537,0060256257
836,0060256257
692,0679427279
5538,055357809X
2909,0380711524
5539,0553261509
375,0446341991
2464,0140113428
5540,0821713000
942,006101009X
942,0061092533
5541,0449211886
1427,0590466194
5542,0811827631
991,0140068767
1263,0553278398
1263,0345308980
143,0743235150
5543,2867448999
1550,0515104191
1888,0441885691
5544,0451628039
764,0140177396
5545,1570624380
58,0760700435
5546,048627084X
5547,048627084X
5548,0802713823
5549,051718608X
5550,051718608X
1976,0486278166
58,0140373373
5551,0140373373
402,0486408787
182,0486408787
554,0451186923
143,0451184114
485,0446356573
1837,155166545X
1016,0553280341
1016,0553280368
575,067942573X
3854,0812570944
1952,078688939X
143,0451176464
5552,0671894455
143,0451186362
5553,1570431108
5554,1570431108
5555,0451405692
130,0446607657
5103,0446611662
5556,0140067841
5557,1878379992
5558,0892811706
5559,0684150700
5560,0517463008
2278,081120457X
5561,081120457X
5562,0395120985
5563,0910395039
2123,0312901437
398,0553212923
5564,0553212923
5565,0553212923
41,0345354613
5566,0967231434
129,0553104039
5567,038532748X
1233,0380713802
58,0140430725
5568,0140430725
5569,0345356640
3073,0812513401
5570,0940685590
4907,0898159318
5571,0671319825
5572,0451456491
5572,0451450957
5572,0451454359
2303,067187747X
1185,0441569595
5573,0843948302
5574,1573229105
3120,0375505148
4277,0345291409
146,0425147363
879,0425147363
3398,0425147363
5575,0671731424
204,034068948X
689,0449238083
5576,0747204233
491,0385333919
537,0449001245
330,0449001245
5577,0449001245
1098,0061099570
5578,0061099570
5579,0936552034
5580,0375750002
2690,0425165582
1335,0380820293
1263,0451141296
2509,0451141296
5581,0451141296
5582,0312980205
974,0743467345
802,0679889175
802,0679801111
5583,0871236575
5584,1410729435
179,0395775396
5585,0743434021
5586,0440164125
5587,0515116297
1496,0812550765
5588,0888011091
5589,0425183653
5590,0373765703
3457,037369167X
5591,0373250134
2583,0446363162
3459,0373153279
1489,0373153260
5592,0345375556
2697,1573221082
3081,068480154X
58,0140430059
5593,0140430059
1625,0553569619
5594,0770104274
5595,0451172825
130,0446613843
741,0446613843
119,0679436448
301,0553580930
5596,1558216847
5597,0590313185
5598,0590313185
5599,0590313185
5600,0590462253
5601,0590462253
1280,0671024094
5602,1565070054
5602,1565070461
5603,1556618646
5436,1556618646
5603,1556618638
5436,1556618638
5603,155661862X
5436,155661862X
5602,0890819696
5602,1565071298
5604,1556618409
5604,1556618395
5605,0849942357
5605,0849937221
5605,0849917069
5605,0849917050
5606,0373691580
1008,0385249683
5607,0060975849
3252,059043411X
3253,059043411X
3782,0439172187
5608,0590978802
4213,0439051630
5609,0439051630
5610,0439160200
5611,0439160219
5612,0439160219
5613,068482292X
5614,0393308189
5615,0446676136
5616,0446676136
5617,0345394658
5617,0345301110
5618,068485287X
2665,0140450181
5619,0140450181
2665,014045022X
5619,014045022X
5620,014045022X
628,0312980140
404,0553211951
274,0141301155
91,0525934960
2568,0140189645
5621,0140189645
5622,0877790388
5623,0771065175
398,0451521293
1013,0385324138
5624,0679436332
283,0452277507
5625,0452277507
5626,0764222295
5583,0764222295
2720,0140327738
5627,0140367624
5628,0140367624
5627,0140367462
5629,0140367462
5583,0764221396
5583,076422400X
5583,0764225553
5626,0764222473
5583,0764222473
5626,0764221760
5583,0764221760
1013,044022425X
5583,0764221612
5583,0764221566
1013,0440217563
1013,0385319959
5630,0773674187
5631,0773674187
5583,1556619510
176,0446611778
2450,1853260363
5632,0006374093
1086,0374525188
2341,0749385359
3598,0099428644
2592,0349111367
5633,0747273146
5634,034910901X
1997,0330244078
5635,0571216420
5636,0312974620
5637,0312974620
5638,0304357278
5639,0471293334
5640,0471293334
5641,1842223739
5642,0714530387
5643,0679735291
5644,0140250328
5645,1591092744
2801,3442540356
5646,0671447483
5647,0671447483
221,2070741354
138,0345385977
5648,0373441762
5649,0373441800
5591,0373250479
109,0312303467
5650,0671693190
219,0670891509
518,0312988915
519,0312988915
1101,014023313X
5651,097213011X
5652,097213011X
564,0425141233
1318,0812966813
1243,0671016776
5653,0923059008
1033,0373250428
477,0345470621
5654,0060522259
1727,0312205961
4426,0743418700
1727,0399143564
1727,0399144684
4426,0425185508
4426,0140230270
5655,0140266925
1936,0525947914
1625,0345452593
18,0757300421
19,0757300421
5656,0757300421
5657,0757300421
5658,076791404X
5659,0060586125
5660,0440220432
138,0446326062
2026,0671733613
1936,0440225442
5661,0575403306
5662,0375759093
5663,0590137859
914,0590137859
5664,0590137859
5665,0786845384
5666,0786845406
5667,0064442055
5668,0064442055
5667,0064440192
5669,0064440192
2237,0590470051
2709,0553480545
4674,0590417363
4407,0590442481
2235,0590440829
1193,0671879464
2709,0553484001
1964,0590373986
1193,0671879510
2709,0553480553
2709,055348284X
2235,0590482289
2709,0553482122
5667,0380716984
5670,0380716984
274,0590136011
275,0590136011
5671,0590426931
619,0590426818
619,0590426869
5672,0590426869
5673,0590426850
5672,0590426850
619,0590426877
5674,0590426877
5043,0590426885
619,0590426796
597,0380732726
618,0380732726
597,0380709562
618,0380709562
597,0380709600
5675,0380709600
597,038070952X
618,038070952X
597,0380709236
618,0380709236
1193,0671955128
1193,0743437616
5676,0743437616
1193,0743437675
5677,0743437675
1193,0671001205
1193,0743406648
1193,0743437470
5676,0743437470
909,0440158613
5678,0061052493
5679,0142000396
5680,0679730346
4597,0684815028
5681,0684815028
5682,0312204264
5683,0312984863
5684,0373261136
3596,0517573199
623,0060275103
1449,0679752455
5685,0525947345
5686,006001203X
5159,0375713344
2936,0805060227
5687,0890878897
5688,0890878897
5689,0091834171
4021,0451174291
5690,0451174291
1399,3596200261
5691,3596200261
5692,3518366467
5693,3129044019
5694,3404146298
818,0140293450
5695,1891480030
459,055311073X
83,037540256X
544,0440207622
5696,0671004654
5697,034543630X
1213,0671759329
2178,0399142495
544,0385306059
5397,0843951044
3275,0743253973
5698,1930603401
5699,0971614504
3438,006000780X
5397,0450057062
5397,0747247838
5700,0972930949
5397,0843951842
5701,0843953837
1612,042519549X
83,1400042070
3453,067084327X
1612,0425193942
3448,0375506039
3448,0345435028
1751,0345453816
814,0345464958
345,0743412753
459,0553583956
5702,0446612804
5703,0618109617
5704,1401300316
5695,1889186287
5695,1881475735
5705,1881475735
5706,0972085920
5707,0972085920
5695,1889186228
5708,1892950103
1213,0671729411
5709,950028359X
4663,043912042X
3531,9722100262
584,0060177225
5710,9505112033
5711,9875500534
5431,9875500046
5711,9875500526
2010,0425128458
1625,0553568701
5712,1569471231
5713,1889199036
5714,0345442938
5715,0531058379
909,0425129616
5716,1856352498
485,0688162827
491,0060083948
5717,0679892206
5718,0679892206
5719,1590521439
4509,158660970X
5720,0152024999
568,0849942845
5721,158567074X
1407,2070360024
5722,0451184025
3598,0553213695
5723,0553213695
5724,0140089373
5725,0140291946
5726,0921149611
402,0460873598
5727,0889223394
5728,0138199051
5729,0771021461
1208,0446344109
995,074320395X
5177,0452008999
136,0316788228
5730,0415902029
5731,0920057861
5732,0774803436
5733,0774803436
5734,0774803436
5735,1550170732
5736,013116757X
5737,0176035400
455,0192815326
5738,0192815326
5739,0192815326
5740,0948984031
5425,014002476X
5741,155861009X
5742,155861009X
5743,0671740288
5744,0951426133
5745,0704339838
1049,0375421815
283,0451519841
1799,0451519841
904,0451519841
5746,0889222371
1512,006091307X
5747,0140067779
428,0553211714
485,0440160677
5748,0451158962
584,0061095869
584,0345345738
5749,1859671438
5750,0870407570
1888,0441172717
5751,0751510785
95,0375803483
5752,0375803483
5753,0060956453
5754,0971400415
824,0374266441
2195,0374266441
5755,0452283876
5756,0375506292
2709,0553156691
2709,0553156810
5757,0553156950
2709,0553156950
2709,0553157159
2709,0553156888
2709,0553156357
2709,0553156535
2709,0553157272
2709,0553156241
2709,0553156284
2709,0553156098
2709,0553157078
2709,0553156411
2709,0553155881
2709,0553156063
2709,0553156632
2709,0553484346
5758,0060961023
5759,0060961023
5760,0385134444
5761,0385134444
5762,0446342963
5763,0446342963
5764,0023672609
5765,1567615325
5766,0451410327
133,0553569902
3741,0553574116
1873,3442413508
1918,3442413508
715,0385479484
851,3257234015
5767,3257234015
5768,0030914566
5769,0425185796
5770,087923573X
5771,1573223328
3903,0399142614
5772,0375703128
1701,0553232320
5773,0440318688
1530,0345314980
5774,3455042457
5090,0380811812
5775,0452267110
5776,0451187261
3581,0425068293
3581,0553295233
5777,0743246071
143,0743417682
5778,0385507593
143,0345441036
581,0345441036
5779,0345366700
5779,0441470017
5779,0441046371
4649,0553575708
5780,0812542843
1185,0553281747
5781,1572971967
5782,1572971967
5783,1565049314
5784,1565049314
876,006109398X
4329,156947012X
2302,0312867549
1694,157322202X
5785,0879516283
3963,0879516283
5786,0879516283
1895,0812571339
575,037541200X
5787,0380732033
5788,0553278274
566,0553571885
274,014034294X
275,014034294X
5789,192883244X
5790,0934641641
5791,0934641641
5792,0934641641
5793,1851820442
5794,0446671444
5795,0446671444
597,0440717949
5796,0140502343
5797,0140502343
5798,0590478346
5799,0440474655
5800,0806968532
4324,0385318413
5801,1569873291
5802,1569870381
594,030701035X
5803,030701035X
3252,0439327660
5804,0439327660
5805,0439327660
5806,0439327660
5807,1885221665
2229,006441082X
5808,0590189344
4211,0590189344
5809,1561791334
5810,0553225413
5811,0451188586
5812,0451188586
5813,1561568805
4389,043921064X
1415,0717289079
5814,0842341137
5815,0439057469
5816,0439057469
5817,0590425587
5818,0440402921
1430,0316142336
5819,0310202639
5819,0310495512
5820,1889733008
5821,1889733008
5822,0440406943
5823,0440406943
5824,1856975770
5825,1568222033
5826,9531530319
5827,1567186483
5828,0738841943
5829,0738841943
5830,0806512687
5831,0806512687
4186,0875420486
464,0385333137
61,034538430X
617,0553576801
3392,1551668637
5012,0060169281
4182,1551666952
370,0553285785
370,0373484410
5832,0064405877
5833,0064405877
5834,0060009640
2690,0060182970
716,0399144897
3152,0061031089
5835,0312890273
1324,0446608378
1325,0446608378
437,0449001962
5836,074321269X
544,0385323921
3234,1551668440
5837,0446518700
5838,0451201906
5839,0812555058
5840,0441005543
5841,0312956681
5842,0373262736
4382,155166836X
1560,0451193288
133,0553578022
1016,0449219364
5843,1842328506
5844,0446516279
3152,0380775832
551,0440215900
3152,0380818760
1317,0446361836
3605,0517549069
4586,1567187277
3888,0373272359
1317,0446605883
5845,1567181562
764,0140187405
5846,0140187405
3876,0893753971
908,1853260584
5492,0590434985
177,0671739670
5847,0843953101
5848,0345308484
5849,0393307069
3064,0380789140
5850,0451453824
909,0440186927
58,0679783261
464,0679783261
5851,0375806717
5852,0515137057
5777,0743227441
5853,0670877999
4466,0312986289
5854,0812570901
1280,0671024108
5697,0345433491
5855,0671793888
5856,0679769447
3218,0671535455
18,1558743316
19,1558743316
1863,0345381432
5857,089919513X
5858,089919513X
5859,043919105X
5860,043919105X
5861,0553375067
351,0671452177
5862,0451143426
301,0553275976
2123,0553122509
1159,0140092323
5863,0441779131
434,0345387813
5864,0345387813
5865,1562927736
5866,0553293885
5867,0671795171
5868,0449702472
4612,0553564404
5869,0441873308
916,0812512421
5870,0553209833
5871,0553209833
1164,0553562398
1164,0553287532
909,0312979509
5872,0312979509
5873,0060199296
1567,0060199296
5874,1885365012
2885,0931580781
5875,0440214602
2974,0425191583
3740,0061097942
682,0449207145
5598,0380704900
764,0553278363
3081,0684717603
5876,0671666401
81,0671434225
19,0609609491
118,0609609491
25,3453136411
